time,open,high,low,close,vwap,volume,count,sma,ema,rsi,macd,macdsignal,macdhist,upperband,middleband,lowerband
1702410480,41066.4,41088.8,41066.4,41081.6,41080.2,13.8811451,44,41148.744999999995,41142.88592259007,35.577608873983976,-12.280115170950012,-3.745407203248319,-8.534707967701692,41259.52368882247,41148.745,41037.96631117754
1702410540,41070.6,41102.0,41070.6,41086.7,41092.1,0.10414334,10,41152.060000000005,41137.534882343396,36.970398216686405,-15.234471400006441,-6.043220042599944,-9.191251357406497,41250.56578459586,41152.06,41053.55421540413
1702410600,41094.1,41107.8,41085.1,41107.8,41087.2,0.81713217,16,41154.725,41134.702988786885,42.508363493952054,-15.692334868363105,-7.973043007752576,-7.719291860610529,41245.075315432056,41154.725,41064.37468456794
1702410660,41107.8,41147.6,41107.8,41146.5,41140.0,2.15735253,14,41156.775,41135.826513664324,51.01039643455479,-12.785050293787208,-8.935444464959502,-3.8496058288277055,41244.38367249963,41156.775,41069.166327500374
1702410720,41146.8,41161.9,41143.8,41161.9,41146.3,0.05200125,7,41158.445,41138.30970283915,53.93004348495397,-9.133074626595771,-8.974970497286757,-0.15810412930901485,41245.102266857786,41158.445,41071.78773314221
1702410780,41161.9,41227.2,41161.9,41227.2,41201.6,0.37627974,26,41160.965000000004,41146.7754454259,63.78566625287723,-0.9586426978639793,-7.3717049374022015,6.413062239538222,41252.40978716334,41160.965,41069.52021283665
1702410840,41220.7,41220.7,41198.8,41198.8,41213.6,1.22481064,11,41159.845,41151.730164909146,57.976569299824355,3.191224399546627,-5.259119070012435,8.450343469559062,41248.82689646122,41159.845,41070.86310353878
1702410900,41194.1,41194.1,41180.4,41180.4,41189.6,5.19575949,28,41158.159999999996,41154.46062539399,54.51265581820552,4.938371277581609,-3.219621000493626,8.157992278075236,41244.19604823712,41158.16,41072.123951762886
1702410960,41168.7,41168.7,41149.6,41149.6,41164.3,0.83837271,13,41154.935,41153.9977086898,49.21229187234446,3.793960754359432,-1.8169046495230143,5.610865403882446,41237.089714385,41154.935000000005,41072.78028561501
1702411020,41147.2,41149.2,41089.2,41089.2,41098.4,0.05713859,13,41150.035,41147.826498338385,40.82846489630263,-1.9641268151608529,-1.846349082650582,-0.1177777325102709,41235.52984836384,41150.035,41064.54015163617
1702411080,41083.1,41113.4,41081.4,41095.1,41092.7,0.01131774,10,41145.95,41142.804927068064,41.87022356927793,-5.982410502794664,-2.6735613666793987,-3.3088491361152657,41233.71626913748,41145.95,41058.18373086251
1702411140,41097.3,41112.1,41097.3,41112.1,41106.3,0.05623337,9,41142.715000000004,41139.88064829968,44.88138591178333,-7.706337488802092,-3.6801165911039373,-4.026220897698154,41230.46394357246,41142.715,41054.96605642753
1702411200,41113.1,41133.9,41108.9,41133.2,41122.5,0.78842911,22,41140.534999999996,41139.24439608066,48.45063652029402,-7.2859801417798735,-4.4012893012391245,-2.884690840540749,41226.944589165556,41140.53499999999,41054.12541083442
1702411260,41133.3,41160.0,41133.3,41160.0,41149.9,0.13633318,13,41139.7,41141.22112026346,52.645137988242865,-4.735717489369563,-4.4681749388652126,-0.2675425505043503,41225.011335696145,41139.7,41054.38866430385
1702411320,41160.0,41167.6,41159.9,41167.6,41160.0,1.43939772,15,41139.240000000005,41143.733394524075,53.79335753955387,-2.077412362959876,-3.9900224236841453,1.912610060724269,41223.84246804065,41139.23999999999,41054.63753195933
1702411380,41179.5,41217.7,41179.5,41217.7,41208.1,0.4530922,23,41141.29,41150.77783314083,60.57907789137281,4.025560740214132,-2.38690579090449,6.412466531118622,41231.24171814825,41141.28999999999,41051.338281851735
1702411440,41216.1,41216.1,41209.2,41209.2,41213.1,0.28567799,10,41142.91499999999,41156.34184903218,58.99607911863188,8.08315435962868,-0.2928937607978561,8.376048120426535,41236.46888339722,41142.91499999999,41049.36111660277
1702411500,41209.1,41209.2,41209.1,41209.2,41209.1,0.10291136,12,41145.96000000001,41161.37595864816,58.99607911863188,11.170064980426105,1.999697987446936,9.170366992979169,41243.879260625894,41145.959999999985,41048.040739374075
1702411560,41209.1,41209.1,41163.2,41163.2,41172.0,5.22475064,19,41148.17,41161.54967687215,50.68354935610165,9.791774840246944,3.5581133580069375,6.233661482240007,41245.5492606298,41148.169999999984,41050.79073937017
1702411620,41160.0,41160.0,41159.9,41160.0,41159.9,0.13182697,8,41152.85,41161.40208859861,50.15413750345786,8.345060059873504,4.515502698380251,3.8295573614932525,41242.77126556374,41152.849999999984,41062.92873443623
1702411680,41160.0,41195.9,41160.0,41192.4,41188.2,5.1569641,27,41158.39,41164.35427063684,55.25086063203947,9.701109048932267,5.552623968490654,4.1484850804416125,41243.599128625276,41158.389999999985,41073.180871374694
1702411740,41186.1,41186.1,41159.9,41160.0,41177.8,0.05546441,22,41162.055,41163.93957819523,49.770392283159175,8.068371259170817,6.055773426626687,2.01259783254413,41240.66475702988,41162.054999999986,41083.44524297009
1702411800,41159.9,41159.9,41133.3,41133.3,41141.7,0.08071222,24,41163.33,41161.02152312902,45.74359425756437,4.567298959402251,5.7580785331818,-1.1907795737795492,41239.15638326452,41163.32999999999,41087.503616735456
1702411860,41133.3,41133.3,41116.2,41121.7,41122.0,0.28984678,12,41162.090000000004,41157.27661616435,44.07514151626793,0.8468884799876832,4.7758405225429765,-3.9289520425552933,41239.76529595068,41162.08999999998,41084.41470404928
1702411920,41121.7,41158.7,41121.7,41151.9,41134.4,0.27913807,20,41161.590000000004,41156.76455748203,49.26358443247442,0.33150262312119594,3.8869729426586206,-3.5554703195374247,41239.39238814622,41161.58999999998,41083.787611853746
1702411980,41148.9,41154.1,41148.9,41154.1,41153.5,0.05447365,11,41157.935,41156.51079010279,49.63019320708311,0.09943105294951238,3.129464564716799,-3.0300335117672867,41229.698926181314,41157.93499999998,41086.17107381865
1702412040,41154.0,41154.1,41133.7,41133.7,41135.2,0.13410126,3,41154.68,41154.338333902524,46.290065738449165,-1.7108749470789917,2.161396662357641,-3.8722716094366327,41224.61681722379,41154.67999999998,41084.74318277617
1702412100,41133.7,41151.0,41133.7,41138.2,41138.2,0.51747848,7,41152.57,41152.80134972133,47.135247866715865,-2.7507343494071392,1.178970460004685,-3.9297048094118243,41221.81856967342,41152.56999999998,41083.321430326534
1702412160,41138.3,41138.3,41138.2,41138.2,41138.2,0.08290191,8,41152.0,41151.410744985966,47.13524786671586,-3.534091609362804,0.23635804613118738,-3.7704496554939912,41221.52409656543,41151.99999999998,41082.475903434526
1702412220,41138.2,41138.2,41116.2,41116.2,41132.9,0.52535639,14,41153.34999999999,41148.05734070159,43.274207506916596,-5.862544259078277,-0.9834224149107054,-4.879121844167571,41218.87762778206,41153.34999999998,41087.822372217895
1702412280,41116.3,41116.3,41116.2,41116.3,41116.2,0.02219431,3,41154.409999999996,41145.03283206335,43.29694418500856,-7.612043693938176,-2.3091466707161996,-5.302897023221977,41216.74220356495,41154.40999999998,41092.07779643501
1702412340,41116.3,41116.3,41100.1,41100.2,41116.1,1.9433256,13,41153.814999999995,41140.76303853351,40.48351969144019,-10.180317682003079,-3.8833808729735755,-6.2969368090295035,41217.95239238959,41153.81499999998,41089.67760761037
1702412400,41100.0,41100.0,41080.9,41098.1,41085.3,0.64441455,16,41152.06,41136.6998920065,40.11734501717131,-12.244004508182115,-5.555505600015284,-6.688498908166832,41220.1564140106,41152.05999999998,41083.96358598937
1702412460,41100.2,41116.3,41100.2,41116.3,41107.2,0.25938971,11,41149.875,41134.75704514874,44.77910845109103,-12.269468494407192,-6.898298178893666,-5.371170315513527,41219.597101949126,41149.874999999985,41080.152898050845
1702412520,41116.3,41156.3,41116.3,41132.1,41134.8,0.12422638,21,41148.09999999999,41134.50399322982,48.525488242801366,-10.889197047785274,-7.696477952671987,-3.1927190951132864,41217.73421573976,41148.099999999984,41078.46578426021
1702412580,41132.1,41132.1,41083.6,41083.6,41109.3,0.17766876,15,41141.395,41129.65599387459,39.63615409976849,-13.55264025003271,-8.867710412144131,-4.684929837888578,41208.71746208321,41141.39499999998,41074.072537916756
1702412640,41083.6,41083.6,41081.8,41081.8,41083.5,0.38830401,7,41135.025,41125.09828017225,39.34805754467471,-15.628527200511598,-10.219873769817625,-5.408653430693974,41199.52938357397,41135.02499999999,41070.520616426
1702412700,41080.1,41080.1,41080.0,41080.1,41080.0,0.197616,11,41128.56999999999,41120.81272967966,39.05930081036902,-17.212444016979134,-11.618387819249927,-5.594056197729207,41187.706388113416,41128.56999999999,41069.43361188657
1702412760,41080.0,41080.1,41055.0,41055.0,41069.1,0.14662982,18,41123.159999999996,41114.54485066255,34.977876498428465,-20.259530479823297,-13.3466163513646,-6.912914128458697,41188.14231758809,41123.15999999999,41058.177682411886
1702412820,41055.0,41096.2,41043.3,41096.2,41048.4,0.17120804,16,41119.97,41112.79772202802,45.11567761312725,-19.129361406783573,-14.503165362448396,-4.6261960443351775,41183.65617118369,41119.96999999999,41056.28382881628
1702412880,41096.2,41121.5,41096.2,41113.5,41116.9,0.9848685,15,41116.025,41112.8646056444,48.730409089478194,-16.645845906175964,-14.93170147119391,-1.714144434982055,41170.364925472364,41116.02499999999,41061.68507452761
1702412940,41113.6,41140.0,41113.6,41140.0,41139.3,2.10209955,14,41115.025,41115.44892891636,53.7547523013634,-12.396415289957076,-14.424644234946543,2.0282289449894666,41166.76499903509,41115.02499999999,41063.28500096488
1702413000,41121.3,41147.1,41103.4,41103.4,41113.2,0.25810451,17,41113.530000000006,41114.30141187671,46.91622752443474,-11.84547773833765,-13.908810935624764,2.0633331972871147,41164.7971473869,41113.529999999984,41062.26285261307
1702413060,41094.9,41103.4,41094.9,41103.4,41103.1,0.46536108,4,41112.615,41113.26318217417,46.916227524434746,-11.278840309139923,-13.382816810327796,2.103976501187873,41163.91943547725,41112.61499999999,41061.31056452273
1702413120,41103.4,41103.4,41103.3,41103.4,41103.3,2.56540892,18,41110.189999999995,41112.32383149091,46.91622752443474,-10.706359812655137,-12.847525410793263,2.1411655981381266,41158.32464033992,41110.18999999999,41062.05535966006
1702413180,41103.4,41103.4,41065.7,41070.7,41085.5,2.34770076,28,41106.02,41108.35965706321,41.08394661567985,-12.744372417262639,-12.826894812087138,0.0825223948244993,41152.642552475074,41106.01999999999,41059.397447524905
1702413240,41070.7,41107.7,41070.7,41107.7,41071.1,0.11825732,11,41104.72,41108.296832581,48.83447698374167,-11.244303974519426,-12.510376644573595,1.2660726700541698,41149.600178253706,41104.71999999999,41059.83982174627
1702413300,41107.7,41143.3,41107.7,41138.1,41129.3,0.37431273,22,41104.715,41111.13522947805,54.16919868974879,-7.515825234768272,-11.51146636261253,3.9956411278442587,41149.58027721728,41104.71499999999,41059.849722782696
1702413360,41148.6,41163.3,41148.6,41163.3,41150.2,0.27848551,14,41105.97,41116.1033028611,58.07178375290337,-2.4987455926893745,-9.7089222086279,7.210176615938526,41155.6568634453,41105.969999999994,41056.28313655469
1702413420,41182.8,41249.3,41182.8,41249.3,41223.7,0.28199564,36,41112.625,41128.788702588616,68.06568626880212,8.32088940430549,-6.102959886041222,14.423849290346713,41192.49611804227,41112.625,41032.75388195773
1702413480,41249.3,41263.6,41234.9,41250.6,41240.3,0.37719745,21,41119.340000000004,41140.38977853255,68.18912003762021,16.806690163721214,-1.5210298760887344,18.327720039809947,41219.358746235404,41119.34,41019.32125376459
1702413540,41250.6,41250.6,41217.0,41227.9,41231.6,0.42580099,19,41125.725,41148.72408533898,63.56864583073821,21.452754118661687,3.0737269228613497,18.379027195800337,41235.83614156688,41125.725,41015.61385843312
1702413600,41220.3,41234.2,41213.0,41218.5,41229.0,0.4832724,16,41131.744999999995,41155.369410544794,61.7041037368213,24.09849933557416,7.278681405403912,16.81981793017025,41248.14222460686,41131.745,41015.347775393144
1702413660,41218.4,41218.4,41179.4,41185.3,41196.1,1.04154252,29,41135.195,41158.21994287386,55.51106616792838,23.24831682077638,10.472608488478405,12.775708332297976,41253.62904028276,41135.195,41016.76095971724
1702413720,41185.2,41185.3,41185.2,41185.2,41185.2,0.23989194,17,41137.85,41160.78947212397,55.492999649564744,22.30930411749432,12.839947614281588,9.469356503212733,41258.25186874691,41137.85,41017.448131253084
1702413780,41185.3,41185.3,41134.2,41134.2,41181.6,0.97214098,23,41140.38,41158.2571414455,47.07777545467058,17.250997251758236,13.722157541776918,3.528839709981318,41258.214877685685,41140.38,41022.54512231431
1702413840,41134.2,41134.2,41119.2,41119.3,41132.8,1.15181877,12,41142.255,41154.54693749831,44.93388667632021,11.902739767188905,13.358273986859315,-1.45553421967041,41257.46587578606,41142.255,41027.044124213935
1702413900,41119.2,41136.2,41109.4,41129.7,41117.6,2.93093096,38,41144.735,41152.18056249847,46.756459941151554,8.40649541583116,12.367918272653684,-3.9614228568225247,41256.5733704163,41144.735,41032.8966295837
1702413960,41129.8,41129.8,41116.2,41129.8,41126.9,0.04947177,14,41148.475,41150.049080355755,46.7747018389504,5.579449323849985,11.010224482892944,-5.430775159042959,41252.811031641715,41148.475,41044.13896835828
1702414020,41129.7,41154.7,41129.7,41154.6,41144.4,0.24411051,10,41151.395,41150.48250127426,51.23672975044582,5.279291282284248,9.864037842771205,-4.584746560486957,41252.947301288004,41151.395000000004,41049.842698712004
1702414080,41154.7,41210.6,41154.7,41210.6,41186.8,0.08822978,15,41156.25,41156.20797734338,59.49428537450737,9.451198329115869,9.781469940040138,-0.33027161092426915,41259.36365573331,41156.25,41053.13634426669
1702414140,41210.5,41229.0,41210.5,41226.8,41226.3,0.88957067,11,41160.59,41162.931027120205,61.52411227685868,13.904388199669484,10.606053591966006,3.2983346077034774,41267.826801509094,41160.590000000004,41053.35319849091
1702414200,41226.8,41226.8,41210.5,41210.5,41226.0,1.77250211,10,41165.94499999999,41167.46140548971,58.35541230083018,15.934615155805659,11.671765904733936,4.262849251071723,41271.912400166795,41165.945,41059.977599833204
1702414260,41210.5,41210.5,41180.1,41180.1,41192.2,0.19165233,19,41169.780000000006,41168.665081157356,52.884784523678476,14.918586529922322,12.321130029771613,2.5974565001507095,41271.89737559233,41169.78,41067.66262440767
1702414320,41180.1,41263.3,41180.1,41240.5,41243.9,50.25024582,86,41176.634999999995,41175.50650199951,60.75653636069135,18.770773942342203,13.61105881228573,5.1597151300564725,41278.414158470296,41176.634999999995,41074.855841529694
1702414380,41240.5,41240.5,41216.8,41231.1,41224.1,0.49510909,14,41184.655000000006,41180.801120856704,59.10158609498893,20.825099989764567,15.053867047781498,5.771232941983069,41276.58191607207,41184.655,41092.72808392793
1702414440,41253.1,41257.7,41241.7,41244.0,41251.5,1.33476724,16,41191.47,41186.82006172749,60.68430726666869,23.22635145154345,16.68836392853389,6.537987523009562,41279.701130549445,41191.47,41103.23886945056
1702414500,41244.1,41264.4,41244.1,41244.3,41252.4,0.87407844,16,41196.78,41192.29434156297,60.72237520796797,24.866917679988546,18.32407467882482,6.542843001163725,41284.30415892463,41196.780000000006,41109.255841075385
1702414560,41244.1,41259.8,41234.0,41257.9,41245.3,1.74526481,21,41201.509999999995,41198.542499509356,62.49526561387286,26.9537781987965,20.050015382819158,6.903762815977341,41291.47630256613,41201.51,41111.54369743387
1702414620,41257.9,41257.9,41240.6,41240.6,41244.4,0.03906849,18,41201.075,41202.54797574656,58.85595628044648,26.901560335194517,21.42032437329423,5.481235961900289,41290.192941508656,41201.075,41111.95705849134
1702414680,41240.6,41247.8,41240.6,41240.7,41240.7,0.18826135,14,41200.58,41206.18150186593,58.87086567479921,26.562055623420747,22.448670623319533,4.113385000101214,41288.69645929059,41200.58,41112.46354070941
1702414740,41240.7,41240.7,41240.0,41240.6,41240.5,0.96447534,10,41201.215000000004,41209.459454069176,58.847900556537525,25.985383206811093,23.156013140017844,2.829370066793249,41290.28767313896,41201.215,41112.14232686103
1702414800,41220.9,41241.7,41200.6,41215.0,41211.7,1.73946925,29,41201.04,41209.9871251102,53.133610982658496,23.195279368075717,23.16386638562942,0.03141298244629809,41289.98981506503,41201.03999999999,41112.090184934954
1702414860,41215.0,41215.0,41190.1,41213.6,41212.0,0.17009545,15,41202.455,41210.33120843304,52.83147893575929,20.63328599734814,22.657750307973163,-2.0244643106250244,41291.25850162093,41202.454999999994,41113.65149837906
1702414920,41213.6,41247.3,41213.6,41242.4,41242.4,3.09300929,17,41205.315,41213.38537905847,58.10864763108165,20.68832496903633,22.263865240185797,-1.5755402711494675,41295.38673307954,41205.314999999995,41115.24326692045
1702414980,41242.3,41300.3,41242.3,41299.1,41286.3,4.40313262,43,41213.56,41221.54867629099,66.14033252128908,25.018759206461255,22.814844033440888,2.2039151730203663,41306.23498907331,41213.56,41120.885010926686
1702415040,41295.7,41317.0,41295.7,41312.9,41314.3,2.03843245,27,41223.240000000005,41230.24880235852,67.76046937684286,29.227290199247363,24.097333266602185,5.129956932645179,41314.94900500645,41223.24,41131.53099499355
1702415100,41318.9,41331.1,41309.3,41309.3,41321.4,6.32215694,31,41232.219999999994,41237.77748784818,66.86168721951847,31.90431829674344,25.658730272630436,6.245588024113005,41320.64679683228,41232.22,41143.79320316772
1702415160,41303.5,41305.4,41297.7,41297.7,41304.9,0.43560682,13,41240.615000000005,41243.4843937674,63.91962128464167,32.7127668825633,27.06953759461701,5.643229287946291,41319.968318138184,41240.615,41161.26168186181
1702415220,41294.2,41294.2,41292.8,41292.9,41293.2,0.34170989,12,41247.53,41248.19064198003,62.69036121753,32.590465724642854,28.17372322062218,4.416742504020675,41319.451543356765,41247.53,41175.60845664323
1702415280,41292.9,41292.9,41292.8,41292.9,41292.8,0.24751032,10,41251.645,41252.44867607717,62.69036121753,32.12324441032251,28.963627458562247,3.159616951760267,41324.05976297529,41251.645000000004,41179.23023702472
1702415340,41292.9,41292.9,41292.8,41292.8,41292.8,1.00188979,4,41254.945,41256.29165930791,62.66124488112228,31.383133757670294,29.447528718383857,1.9356050392864361,41328.53596343319,41254.945,41181.35403656681
1702415400,41292.8,41292.8,41276.1,41280.1,41292.6,1.02680275,10,41258.425,41258.55912032621,58.918614924566306,29.43252702117752,29.44452837894259,-0.012001357765068832,41329.82998230057,41258.425,41187.02001769943
1702415460,41285.2,41285.2,41264.5,41264.5,41282.1,1.28198529,11,41262.645,41259.12491839038,54.60431443439769,26.324416022260266,28.820505907606126,-2.49608988534586,41324.35284307368,41262.645000000004,41200.93715692633
1702415520,41269.1,41301.3,41269.1,41298.8,41297.9,0.06115797,18,41265.56,41262.903497591295,61.31220599743615,26.325475313453353,28.321499788775572,-1.9960244753222192,41328.307315451966,41265.560000000005,41202.812684548044
1702415580,41297.2,41321.6,41297.2,41319.5,41309.6,0.11376417,8,41269.979999999996,41268.29364067784,64.7020651951839,27.677581877054763,28.19271620643141,-0.5151343293766466,41334.8142995396,41269.98,41205.14570046041
1702415640,41319.6,41329.1,41319.6,41319.6,41328.9,1.3310046,8,41273.759999999995,41273.17996061328,64.71814842987449,28.42948779580911,28.24007052430695,0.18941727150215826,41340.870130360876,41273.76,41206.64986963913
1702415700,41319.6,41323.2,41312.2,41312.2,41320.0,10.07100715,21,41277.155000000006,41276.896154840586,62.450496462732744,28.10429171739088,28.212914762923738,-0.10862304553285895,41344.827844614934,41277.155,41209.48215538506
1702415760,41298.8,41336.3,41298.8,41335.7,41333.6,1.33199394,29,41281.045,41282.49652104624,66.46861409770666,29.403875511023216,28.451106912543633,0.9527685984795831,41352.67207517856,41281.045,41209.417924821435
1702415820,41319.1,41319.1,41287.1,41287.7,41293.9,3.42389128,11,41283.4,41282.992090470405,53.80402102629959,26.25792121246195,28.012469772527297,-1.754548560065345,41352.60947912401,41283.399999999994,41214.19052087598
1702415880,41281.3,41302.5,41279.2,41281.3,41284.9,0.13717759,13,41285.43,41282.83093899703,52.37120444636898,22.983365323700127,27.006648882761862,-4.023283559061735,41351.835514823884,41285.43,41219.024485176116
1702415940,41281.3,41314.4,41281.3,41314.4,41312.3,1.54530522,13,41289.12,41285.837516235406,58.52317282880767,22.796367230526812,26.16459255231485,-3.3682253217880387,41353.31606216511,41289.12,41224.923937834894
1702416000,41314.3,41314.4,41273.1,41273.2,41284.3,0.81392079,21,41292.03,41284.633943260604,49.88590720416642,19.103461405611597,24.7523663229742,-5.648904917362604,41347.1589071063,41292.03,41236.9010928937
1702416060,41273.1,41273.2,41269.1,41269.1,41270.2,0.05090243,7,41294.805,41283.15452009293,49.10915552169904,15.665390330184891,22.93497112441634,-7.269580794231448,41338.20198030101,41294.805,41251.40801969899
1702416120,41269.1,41269.1,41256.6,41256.6,41259.8,0.01588611,13,41295.515,41280.62551817932,46.72066154019779,11.796070936841716,20.707191086901414,-8.911120150059698,41335.813251829255,41295.515,41255.216748170744
1702416180,41248.9,41248.9,41248.8,41248.9,41248.8,0.10937573,7,41293.005,41277.60404025748,45.26035172146321,8.015879720558587,18.16892881363285,-10.153049093074262,41338.06906440083,41293.005,41247.94093559917
1702416240,41248.8,41248.9,41248.8,41248.9,41248.8,0.05493805,12,41289.805,41274.87032213772,45.26035172146321,4.962842389046273,15.527711528715534,-10.564869139669261,41337.760165507636,41289.805,41241.849834492365
1702416300,41248.8,41268.9,41248.8,41268.9,41255.4,0.1412662,18,41287.785,41274.30172002937,49.97085925702026,4.109746560774511,13.24411853512733,-9.134371974352819,41335.688748289554,41287.784999999996,41239.88125171044
1702416360,41267.2,41273.2,41261.2,41261.2,41268.9,0.09828936,6,41285.96,41273.053937169425,48.24937595755154,2.780286905457615,11.151352209193387,-8.371065303735772,41334.98180738193,41285.96,41236.938192618065
1702416420,41259.8,41272.7,41259.8,41272.7,41264.0,0.00148795,2,41284.95,41273.02022886757,50.96627014814234,2.624382196532679,9.445958206661246,-6.821576010128567,41334.190125905596,41284.95,41235.7098740944
1702416480,41272.7,41272.8,41266.2,41266.9,41271.7,0.39965678,15,41283.65,41272.4373499278,49.553263414294484,2.009649080457166,7.958696381420429,-5.949047300963263,41333.35261562917,41283.649999999994,41233.94738437082
1702416540,41267.0,41267.0,41262.5,41262.6,41263.3,0.02128252,9,41282.14,41271.50045945849,48.48013826046387,1.1620986438720138,6.599376833910746,-5.437278190038732,41332.46996722937,41282.13999999999,41231.81003277061
1702416600,41260.8,41260.8,41248.8,41248.9,41248.9,0.28315709,16,41280.58,41269.34803474816,45.127000642421955,-0.6080573807339533,5.157889990981806,-5.765947371715759,41332.95860632158,41280.579999999994,41228.201393678406
1702416660,41248.8,41248.9,41248.8,41248.9,41248.8,0.12589001,10,41279.8,41267.40060286738,45.12700064242197,-1.988002330144809,3.7287115267564825,-5.716713856901292,41333.559613091216,41279.799999999996,41226.040386908775
1702416720,41248.9,41248.9,41227.9,41236.0,41232.2,0.34214499,18,41276.659999999996,41264.410069260965,41.9578745562803,-4.075560312390735,2.1678571589270392,-6.243417471317774,41332.89295832717,41276.65999999999,41220.42704167281
1702416780,41234.0,41256.5,41234.0,41256.5,41249.6,0.09443513,11,41273.509999999995,41263.65672933135,48.18525307865987,-4.029338670989091,0.928417992943813,-4.957756663932904,41326.770563281745,41273.509999999995,41220.249436718244
1702416840,41256.5,41256.5,41244.0,41244.0,41249.3,0.11877616,14,41269.729999999996,41261.78465987122,45.01386699789585,-4.944357742017019,-0.24613715404835346,-4.698220587968665,41320.01761676999,41269.729999999996,41219.44238323
1702416900,41244.0,41244.0,41232.6,41232.7,41233.9,0.21209624,15,41265.755,41259.01469226444,42.3032871774127,-6.506331569835311,-1.4981760372057449,-5.008155532629566,41314.531489240544,41265.75499999999,41216.978510759436
1702416960,41232.7,41246.8,41232.7,41246.8,41246.5,1.27960084,20,41261.31,41257.85138823926,46.62245266557897,-6.531167684850516,-2.504774366734699,-4.026393318115817,41298.63976827601,41261.31,41223.98023172399
1702417020,41246.7,41246.8,41246.7,41246.8,41246.7,5.46916904,18,41259.265,41256.79887507362,46.622452665578976,-6.476196918156347,-3.2990588770190286,-3.1771380411373187,41295.036568301155,41259.265,41223.493431698844
1702417080,41246.8,41246.8,41246.7,41246.8,41246.7,0.46251305,13,41257.54,41255.846601257086,46.622452665578976,-6.359325839766825,-3.911112269568588,-2.448213570198237,41292.20510635465,41257.54,41222.87489364535
1702417140,41246.8,41246.8,41246.7,41246.8,41246.7,0.03896468,7,41254.159999999996,41254.985020184984,46.622452665578976,-6.195289230323397,-4.367947661719549,-1.8273415686038472,41277.23443602463,41254.16,41231.08556397538
1702417200,41246.8,41246.8,41246.7,41246.8,41246.7,0.02903992,5,41252.840000000004,41254.20549445308,46.62245266557898,-5.996168932550063,-4.693591915885652,-1.3025770166644106,41274.37577480747,41252.84000000001,41231.30422519255
1702417260,41246.8,41246.8,41246.7,41246.8,41246.7,0.04114764,6,41251.725,41253.50020926708,46.622452665578976,-5.771830591751495,-4.9092396510588205,-0.8625909406926748,41272.05319459686,41251.72500000001,41231.396805403165
1702417320,41246.8,41246.8,41242.4,41246.7,41246.6,1.07098906,22,41251.23,41252.85257028926,46.58387167784843,-5.538268295218586,-5.035045379890773,-0.5032229153278127,41271.54138586658,41251.23000000001,41230.91861413344
1702417380,41246.7,41246.8,41242.5,41242.5,41246.7,0.48623411,11,41250.91,41251.86661121409,44.903175345032295,-5.627206458382716,-5.153477595589162,-0.4737288627935543,41271.55702389772,41250.91000000001,41230.2629761023
1702417440,41242.5,41242.5,41193.0,41196.5,41199.0,2.14054247,13,41248.29,41246.59360062228,31.498922870270814,-9.302275316040323,-5.983237139679394,-3.3190381763609285,41279.75622947138,41248.29000000001,41216.82377052864
1702417500,41190.0,41198.4,41189.0,41189.0,41193.4,0.06004143,15,41244.295,41241.108495801105,29.930141473282983,-12.673884531403019,-7.321366618024119,-5.352517913378899,41283.59372642085,41244.295000000006,41204.99627357916
1702417560,41188.9,41188.9,41156.9,41156.9,41160.8,0.46940702,7,41239.08,41233.08863905814,24.342166956576428,-17.73171073111007,-9.40343544064131,-8.32827529046876,41292.987572721766,41239.08000000001,41185.17242727825
1702417620,41156.9,41156.9,41147.8,41147.8,41155.4,0.3213551,11,41232.835,41224.9659115288,23.029509589413095,-22.218250223973882,-11.966398397307824,-10.251851826666059,41297.56809119387,41232.835000000014,41168.10190880616
1702417680,41147.8,41147.8,41127.4,41127.4,41144.4,0.13763769,18,41225.86,41215.67391995463,20.376735807211134,-27.10749626284087,-14.994617970414433,-12.112878292426435,41303.235665399916,41225.860000000015,41148.484334600114
1702417740,41139.7,41146.3,41133.6,41146.2,41141.9,6.73721109,20,41220.03999999999,41209.057356149424,28.545518857984042,-29.129469697705645,-17.821588315872674,-11.30788138183297,41302.808844348896,41220.040000000015,41137.271155651135
1702417800,41147.6,41168.7,41147.6,41168.6,41165.6,0.20188537,13,41216.02500000001,41205.20427461139,36.857660003402955,-28.594782563224726,-19.976227165343083,-8.618555397881643,41300.57578649489,41216.02500000001,41131.47421350513
1702417860,41165.0,41165.0,41092.9,41098.9,41148.0,0.37797355,32,41208.525,41195.08005798173,26.519928792601995,-33.41011563377833,-22.66300485903013,-10.7471107747482,41305.74297928832,41208.52500000001,41111.3070207117
1702417920,41099.1,41112.9,41027.3,41041.5,41052.6,7.5832526,61,41198.8,41180.45338579299,21.23719789701048,-41.380987804339384,-26.406601448091983,-14.9743863562474,41319.22229028307,41198.80000000001,41078.37770971695
1702417980,41039.3,41068.1,41039.3,41045.5,41046.1,0.07480272,16,41188.25,41167.60068238414,22.39729877479943,-46.83530659546523,-30.49234247756663,-16.342964117898596,41322.751442355555,41188.250000000015,41053.748557644474
1702418040,41045.5,41064.8,41045.5,41054.0,41061.6,0.63510145,11,41178.75,41156.781569776125,24.927748176387137,-49.8968349179122,-34.373240965635745,-15.523593952276457,41322.668859069,41178.750000000015,41034.831140931026
1702418100,41053.9,41054.0,41053.9,41053.9,41053.9,0.15225904,13,41169.81,41146.983325035544,24.917454032307933,-51.734820527606644,-37.845556878029925,-13.88926364957672,41321.231027590846,41169.81000000001,41018.38897240918
